web-scraper-order,web-scraper-start-url,authors,authors-href,author_name,article_link,number_posts,bio
"1635888129-1060","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/anna-lukina/","https://quillette.com/author/anna-lukina/","Anna Lukina","","1 Post","Anna Lukina is a law student at the University of Oxford with an academic interest in Soviet legal history."
"1635888897-1139","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/chuck-lanigan/","https://quillette.com/author/chuck-lanigan/","Chuck Lanigan","","1 Post","null"
"1635889103-1168","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/dale-claridge/","https://quillette.com/author/dale-claridge/","Dale Claridge","","1 Post","Dale Claridge is a British student who writes for The Freethinker and Conatus News. Dale also works with Humanist Students."
"1635896863-1863","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/henry-higgins/","https://quillette.com/author/henry-higgins/","Henry Higgins","","1 Post","Henry Higgins is the pseudonym of a writer who served time in various American prisons."
"1635898797-1977","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jonathan-anomaly-and-nathan-cofnas/","https://quillette.com/author/jonathan-anomaly-and-nathan-cofnas/","Jonathan Anomaly and Nathan Cofnas","","1 Post","Jonathan Anomaly is a core faculty member of the Department of Political Economy at the University of Arizona.

Nathan Cofnas is reading for a DPhil in philosophy at the University of Oxford."
"1635889085-1165","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/craig-delancey/","https://quillette.com/author/craig-delancey/","Craig DeLancey","","4 Posts","null"
"1635898562-1944","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jerrod-a-laber/","https://quillette.com/author/jerrod-a-laber/","Jerrod A. Laber","","","Jerrod A. Laber is a writer and Free Society Fellow with Young Voices. He is a contributor to the Washington Examiner."
"1635900546-2043","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/peter/","https://quillette.com/author/peter/","Peter Mousaferiadis","","","Peter Mousaferiadis a cultural entrepreneur has had a career as a conductor and creative director. He is based in Melbourne."
"1635887190-1011","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/aaron-w-hughes/","https://quillette.com/author/aaron-w-hughes/","Aaron W Hughes","","1 Post","Aaron W. Hughes, is a Philip S. Bernstein Professor of Jewish Studies at the University of Rochester."
"1635898844-1984","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jonathan-kay-and-christopher-rufo/","https://quillette.com/author/jonathan-kay-and-christopher-rufo/","Jonathan Kay and Christopher F. Rufo","","1 Post","Jonathan Kay is an editor of Quillette. 

Christopher F. Rufo is a writer, filmmaker, and senior fellow of the Manhattan Institute."
"1635892730-1604","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/samuli-laukka/","https://quillette.com/author/samuli-laukka/","Samuli Laukka","","1 Post","Samuli Laukka is an independent writer from Finland with a Master's Degree in Comparative Literature."
"1635897161-1903","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/minnie-doe/","https://quillette.com/author/minnie-doe/","Minnie Doe","","1 Post","Minnie Doe is a pseudonym. The author is the mother of a currently enrolled Bryn Mawr student."
"1635901325-2100","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/marian-l-tupy/","https://quillette.com/author/marian-l-tupy/","Marian L. Tupy","","6 Posts","Marian L. Tupy is editor of HumanProgress and a senior policy analyst at the Center for Global Liberty and Prosperity."
"1635893660-1681","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/thomas-doherty/","https://quillette.com/author/thomas-doherty/","Thomas Doherty","","1 Post","null"
"1635889720-1255","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/belinda-brown/","https://quillette.com/author/belinda-brown/","Belinda Brown","","","Belinda is author of The Private Revolution and co-author with Geoff Dench of Valuing Informal Care."
"1635890256-1323","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/megan-gafford/","https://quillette.com/author/megan-gafford/","Megan Gafford","","1 Post","null"
"1635892945-1623","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/shabnam-nasimi/","https://quillette.com/author/shabnam-nasimi/","Shabnam Nasimi","","1 Post","null"
"1635889806-1267","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/bernardo-araujo/","https://quillette.com/author/bernardo-araujo/","Bernardo Araujo","","1 Post","Bernardo Araujo is a paleoecologist, conservationist, and a science communication writer on matters of ecology and nature conservation."
"1635893637-1679","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/thomas-brown/","https://quillette.com/author/thomas-brown/","Thomas Brown","","2 Posts","null"
"1635893073-1637","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/solveig-lucia-gold/","https://quillette.com/author/solveig-lucia-gold/","Solveig Lucia Gold","","1 Post","null"
"1635898047-1920","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/james-lindsay/","https://quillette.com/author/james-lindsay/","James Lindsay","","","James Lindsay is an author and speaker who holds a doctorate in math and background in physics. He is best known for his role in the Grievance Studies Affair. Follow him on Twitter @ConceptualJames."
"1635891286-1444","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/nick-taber/","https://quillette.com/author/nick-taber/","Nick Taber","","4 Posts","null"
"1635888429-1101","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/carl-rhodes/","https://quillette.com/author/carl-rhodes/","Carl Rhodes","","1 Post","Carl Rhodes is a Professor of Organization Studies at the University of Technology Sydney."
"1635899079-2015","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/karin-litzcke/","https://quillette.com/author/karin-litzcke/","Karin Litzcke","","","Karin Litzcke is a Vancouver-based writer. Follow her on Twitter at @KarinLitzcke."
"1635891782-1503","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/peter-toshev/","https://quillette.com/author/peter-toshev/","Peter Toshev","","1 Post","null"
"1635891641-1486","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/paul-a-taylor/","https://quillette.com/author/paul-a-taylor/","Paul A Taylor","","1 Post","Paul A Taylor is a Senior Lecturer of Communications Theory at the University of Leeds."
"1635889714-1254","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/baz-edmeades/","https://quillette.com/author/baz-edmeades/","Baz Edmeades","","2 Posts","Baz Edmeades is the author of Megafauna, First Victims of the Human-Caused Extinction, to be published early in 2021."
"1635889254-1190","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/erik-gilbert/","https://quillette.com/author/erik-gilbert/","Erik Gilbert","","1 Post","null"
"1635890066-1301","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/matthew-blackwell/","https://quillette.com/author/matthew-blackwell/","Matthew Blackwell","","","Matthew Blackwell is an Australian writer and graduate of the University of Queensland where he studied economics and anthropology."
"1635899215-2033","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/kristian-niemietz/","https://quillette.com/author/kristian-niemietz/","Kristian Niemietz","","","Dr. Kristian Niemietz is Head of Political Economy at the Institute of Economic Affairs. Follow him on Twitter at @K_Niemietz"
"1635899240-2037","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/nathan-cofnas/","https://quillette.com/author/nathan-cofnas/","Nathan Cofnas","","","Nathan Cofnas is a philosophy DPhil candidate at the University of Oxford."
"1635895409-1819","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/genevieve-weynerowski/","https://quillette.com/author/genevieve-weynerowski/","Genevieve Weynerowski","","","In a former life, Genevieve Weynerowski co-founded a personal carbon trading company. She now works as a writer and translator for film and magazines and is currently writing a murder mystery."
"1635901339-2102","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/marion-pennell/","https://quillette.com/author/marion-pennell/","Marion Pennell","","1 Post","Marion Pennell lives in Montreal. Painting and writing give her purpose. She has seen Bruce Springsteen in concert 31 times and Jane Goodall twice."
"1635886503-997","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/andrew-potter/","https://quillette.com/author/andrew-potter/","Andrew Potter","","1 Post","null"
"1635891369-1455","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/niall-ferguson/","https://quillette.com/author/niall-ferguson/","Niall Ferguson","","1 Post","null"
"1635893515-1667","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/tanael-joachim/","https://quillette.com/author/tanael-joachim/","Tanael Joachim","","1 Post","null"
"1635898183-1937","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jeff-rubin/","https://quillette.com/author/jeff-rubin/","Jeff Rubin","","2 Posts","Jeff Rubin is the former chief economist at CIBC World Markets, a former senior fellow at the Centre for International Governance Innovation, and an award-winning author."
"1635887302-1027","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/alexandra-berryhill/","https://quillette.com/author/alexandra-berryhill/","Alexandra Berryhill","","1 Post","null"
"1635891977-1526","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/rebecca-gelding/","https://quillette.com/author/rebecca-gelding/","Rebecca Gelding","","1 Post","Rebecca Gelding is a part-time PhD Student in Cognitive Science at Macquarie University (Sydney, Australia), using brain imaging to study musical imagery."
"1635891061-1417","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/david-a-eisenberg/","https://quillette.com/author/david-a-eisenberg/","David A. Eisenberg","","1 Post","David A. Eisenberg is an assistant professor of political science at Eureka College. His online work has appeared at VoegelinView, Public Discourse, Front Porch Republic, Merion West, and the Agonist."
"1635890461-1347","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/michael-savage/","https://quillette.com/author/michael-savage/","Michael Savage","","2 Posts","null"
"1635901039-2077","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/luke-smillie-and-nick-haslam/","https://quillette.com/author/luke-smillie-and-nick-haslam/","Luke Smillie and Nick Haslam","","1 Post","Luke Smillie is a Senior Lecturer in Psychology (Personality Psychology), University of Melbourne.
Nick Haslam is a Professor of Psychology, University of Melbourne"
"1635889041-1158","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/constantino-de-jesus-macias-garcia-and-michael-rit/","https://quillette.com/author/constantino-de-jesus-macias-garcia-and-michael-rit/","Constantino de Jesus Macias Garcia and Michael Ritchie","","1 Post","null"
